,Value,AssetNum,Cash,bought,sold
2023-11-17 04:45:00+00:00,1008966.428165527,51.045942780368584,7.32421875e-15,0,0
2023-11-17 05:45:00+00:00,1008749.4829087104,51.045942780368584,7.32421875e-15,0,0
2023-11-17 06:45:00+00:00,1008854.166971053,51.045942780368584,7.32421875e-15,0,0
2023-11-17 07:45:00+00:00,1008504.5222028288,51.045942780368584,7.32421875e-15,0,0
2023-11-17 08:45:00+00:00,1007695.3642504744,51.045942780368584,7.32421875e-15,0,0
2023-11-17 09:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,1
2023-11-20 03:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-20 04:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-20 05:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-20 06:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-20 07:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-20 08:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-20 09:45:00+00:00,1006580.6379663915,0.0,1006580.6379663915,0,0
2023-11-21 03:45:00+00:00,1006610.6379663915,50.922407237814745,30.0,1,0
2023-11-21 04:45:00+00:00,1007123.9479422623,50.92392415140124,1.5,0,0
2023-11-21 05:45:00+00:00,1008180.6943684039,50.92399991758679,0.07499999999999996,0,0
2023-11-21 06:45:00+00:00,1007065.4388780212,50.92399991758679,0.07499999999999996,0,0
2023-11-21 07:45:00+00:00,1008030.5121030221,50.92400370646049,0.0037500000000000033,0,0
2023-11-21 08:45:00+00:00,1007462.689569506,50.92400370646049,0.0037500000000000033,0,0
2023-11-21 09:45:00+00:00,1007317.5760511316,50.92400370646049,0.0037500000000000033,0,0
2023-11-22 03:45:00+00:00,1009112.6473692843,50.92400389570102,0.00018750000000000017,0,0
2023-11-22 04:45:00+00:00,1008239.280810284,50.92400389570102,0.00018750000000000017,0,0
2023-11-22 05:45:00+00:00,1006004.231657222,0.0,1006004.231657222,0,1
2023-11-22 06:45:00+00:00,1006004.231657222,0.0,1006004.231657222,0,0
2023-11-22 07:45:00+00:00,1006004.231657222,0.0,1006004.231657222,0,0
2023-11-22 08:45:00+00:00,1006034.231657222,50.778030869829365,30.0,1,0
2023-11-22 09:45:00+00:00,1005974.7385146733,50.77954521066667,1.5,0,0
2023-11-23 03:45:00+00:00,1007292.6022201695,50.779620828651694,0.07499999999999996,0,0
2023-11-23 04:45:00+00:00,1005893.5839947613,50.779620828651694,0.07499999999999996,0,0
2023-11-23 05:45:00+00:00,1005586.3276171692,50.779620828651694,0.07499999999999996,0,0
2023-11-23 06:45:00+00:00,1005952.0003945037,50.779620828651694,0.07499999999999996,0,0
2023-11-23 07:45:00+00:00,1005852.9206265197,50.779620828651694,0.07499999999999996,0,0
2023-11-23 08:45:00+00:00,1005406.1194705957,50.779620828651694,0.07499999999999996,0,0
2023-11-23 09:45:00+00:00,1005995.1432364187,50.779620828651694,0.07499999999999996,0,0
2023-11-24 03:45:00+00:00,1005604.1798276168,50.779620828651694,0.07499999999999996,0,0
2023-11-24 04:45:00+00:00,1005924.0319314692,50.779620828651694,0.07499999999999996,0,0
2023-11-24 05:45:00+00:00,1006188.1454671463,50.779620828651694,0.07499999999999996,0,0
2023-11-24 06:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,1
2023-11-24 07:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-24 08:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-24 09:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-28 03:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-28 04:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-28 05:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-28 06:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-28 07:45:00+00:00,1004078.6604868448,0.0,1004078.6604868448,0,0
2023-11-28 08:45:00+00:00,1004108.6604868448,50.46597662228987,30.000000000116415,1,0
2023-11-28 09:45:00+00:00,1004730.8328594827,50.46748352017381,1.5000000000058193,0,0
2023-11-29 03:45:00+00:00,1010067.844241741,50.46755846696451,0.07500000000029106,0,0
2023-11-29 04:45:00+00:00,1009732.3175834959,50.46756221554927,0.0037500000000145473,0,0
2023-11-29 05:45:00+00:00,1010910.7156348375,50.46756240276003,0.00018750000000072702,0,0
2023-11-29 06:45:00+00:00,1011551.6142589444,50.46756241211464,9.375000000036345e-06,0,0
2023-11-29 07:45:00+00:00,1012631.639808924,50.46756241258187,4.6875000000181727e-07,0,0
2023-11-29 08:45:00+00:00,1014493.9125758632,50.46756241260519,2.3437500000090885e-08,0,0
2023-11-29 09:45:00+00:00,1014206.1883284379,50.467562412606355,1.1718750000045482e-09,0,0
2023-11-30 03:45:00+00:00,1011740.8676184736,50.467562412606355,1.1718750000045482e-09,0,0
2023-11-30 04:45:00+00:00,1012672.0532866609,50.467562412606355,1.1718750000045482e-09,0,0
2023-11-30 05:45:00+00:00,1012104.2932095191,50.467562412606355,1.1718750000045482e-09,0,0
2023-11-30 06:45:00+00:00,1012767.8627996786,50.467562412606355,1.1718750000045482e-09,0,0
2023-11-30 07:45:00+00:00,1012475.2100793602,50.467562412606355,1.1718750000045482e-09,0,0
2023-11-30 08:45:00+00:00,1016174.4232625297,50.46756241260641,5.859375000022733e-11,0,0
2023-11-30 09:45:00+00:00,1015770.6827632287,50.46756241260641,2.9296875000113677e-12,0,0
2023-12-01 03:45:00+00:00,1022404.7029840405,50.46756241260641,1.4648437500056798e-13,0,0
2023-12-01 04:45:00+00:00,1022629.2442089934,50.46756241260641,7.324218750028399e-15,0,0
2023-12-01 05:45:00+00:00,1022894.1989116597,50.46756241260641,3.6621093750142026e-16,0,0
2023-12-01 06:45:00+00:00,1023345.9427369272,50.46756241260641,1.8310546875070993e-17,0,0
2023-12-01 07:45:00+00:00,1023063.2455318503,50.46756241260641,1.8310546875070993e-17,0,0
2023-12-01 08:45:00+00:00,1022843.731349247,50.46756241260641,1.8310546875070993e-17,0,0
2023-12-01 09:45:00+00:00,1022258.3273391523,50.46756241260641,1.8310546875070993e-17,0,0
2023-12-04 03:45:00+00:00,1036891.3576329044,50.46756241260641,9.15527343753549e-19,0,0
2023-12-04 04:45:00+00:00,1038276.7513628051,50.46756241260641,4.5776367187677376e-20,0,0
2023-12-04 05:45:00+00:00,1038756.1932057249,50.46756241260641,2.2888183593838664e-21,0,0
2023-12-04 06:45:00+00:00,1038993.351321281,50.46756241260641,1.1444091796919385e-22,0,0
2023-12-04 07:45:00+00:00,1041695.9287162593,50.46756241260641,5.722045898459692e-24,0,0
2023-12-04 08:45:00+00:00,1043583.4352643823,50.46756241260641,2.861022949229843e-25,0,0
2023-12-04 09:45:00+00:00,1044012.4095448895,50.46756241260641,1.4305114746149234e-26,0,0
2023-12-05 03:45:00+00:00,1050076.0083131979,50.46756241260641,7.152557373074606e-28,0,0
2023-12-05 04:45:00+00:00,1050850.7642517977,50.46756241260641,3.5762786865373046e-29,0,0
2023-12-05 05:45:00+00:00,1048549.3645502165,50.46756241260641,3.5762786865373046e-29,0,0
2023-12-05 06:45:00+00:00,1049826.2333070387,50.46756241260641,1.788139343268648e-30,0,0
2023-12-05 07:45:00+00:00,1050376.3494512276,50.46756241260641,8.940696716343246e-32,0,0
2023-12-05 08:45:00+00:00,1052639.7999115414,50.46756241260641,4.470348358171625e-33,0,0
2023-12-05 09:45:00+00:00,1052586.769543225,50.46756241260641,2.2351741790858113e-34,0,0
2023-12-06 03:45:00+00:00,1054711.532776362,50.46756241260641,1.1175870895429073e-35,0,0
2023-12-06 04:45:00+00:00,1056132.1158027106,50.46756241260641,5.587935447714531e-37,0,0
2023-12-06 05:45:00+00:00,1056311.3150770585,50.46756241260641,2.7939677238572657e-38,0,0
2023-12-06 06:45:00+00:00,1053429.6369771902,50.46756241260641,2.7939677238572657e-38,0,0
2023-12-06 07:45:00+00:00,1056134.6786086145,50.46756241260641,1.3969838619286339e-39,0,0
